"","Lat","Lon","StudyID","UniqueLakeName","optional"
"4289",42.78,-86.14,"repo5","L9027",TRUE
"4290",42.79,-76.93,"repo5","L3049",TRUE
"4291",42.79,-76.27,"repo5","L3134",TRUE
"4292",42.79,-83.83,"repo5","L3091",TRUE
"4293",42.79,-76.28,"repo5","L3134",TRUE
"4294",42.79,-84.44,"repo5","L3100",TRUE
"4295",42.8,-88.43,"repo5","L3103",TRUE
"4296",42.8,-71.15,"repo5","L9028",TRUE
"4297",42.8,-83.52,"repo5","L3106",TRUE
"4298",42.8,-76.49,"repo5","L3140",TRUE
"4299",42.81,-76.3,"repo5","L3134",TRUE
"4300",42.81,-83.51,"repo5","L9029",TRUE
"4301",42.81,-83.52,"repo5","L9029",TRUE
"4302",42.81,-83.67,"repo5","L3112",TRUE
"4303",42.81,-76.31,"repo5","L3134",TRUE
"4304",42.81,-85.43,"repo5","L3111",TRUE
"4305",42.81,-88.4,"repo5","L3117",TRUE
"4306",42.81,-83.29,"repo5","L3114",TRUE
"4307",42.82,-88.21,"repo5","L3098",TRUE
"4308",42.82,-88.17,"repo5","L3115",TRUE
"4309",42.82,-88.34,"repo5","L9030",TRUE
"4310",42.82,-76.32,"repo5","L3134",TRUE
"4311",42.82,-83.71,"repo5","L9031",TRUE
"4312",42.82,-83.75,"repo5","L3116",TRUE
"4313",42.82,-88.14,"repo5","L9032",TRUE
"4314",42.82,-76.33,"repo5","L3134",TRUE
"4315",42.82,-76.31,"repo5","L3134",TRUE
"4316",42.82,-88.39,"repo5","L3117",TRUE
"4317",42.83,-88.37,"repo5","L3117",TRUE
"4318",42.83,-88.18,"repo5","L9033",TRUE
"4319",42.83,-88.14,"repo5","L9032",TRUE
"4320",42.83,-83.71,"repo5","L9031",TRUE
"4321",42.83,-83.15,"repo5","L3119",TRUE
"4322",42.83,-83.15,"repo5","L3119",TRUE
"4323",42.83,-85.45,"repo5","L3121",TRUE
"4324",42.83,-76.34,"repo5","L3134",TRUE
"4325",42.84,-76.95,"repo5","L3049",TRUE
"4326",42.84,-85.45,"repo5","L3121",TRUE
"4327",42.85,-88.17,"repo5","L3127",TRUE
"4328",42.85,-83.72,"repo5","L9031",TRUE
"4329",42.85,-88.44,"repo5","L3128",TRUE
"4330",42.85,-76.36,"repo5","L3134",TRUE
"4331",42.85,-109.65,"repo5","L9034",TRUE
"4332",42.86,-85.22,"repo5","L9035",TRUE
"4333",42.86,-76.51,"repo5","L3140",TRUE
"4334",42.86,-70.94,"repo5","L9036",TRUE
"4335",42.86,-76.36,"repo5","L3134",TRUE
"4336",42.86,-76.4,"repo5","L3134",TRUE
"4337",42.86,-85.2,"repo5","L9035",TRUE
"4338",42.87,-85.21,"repo5","L9035",TRUE
"4339",42.87,-76.4,"repo5","L3134",TRUE
"4340",42.87,-76.98,"repo5","L3049",TRUE
"4341",42.87,-76.38,"repo5","L3134",TRUE
"4342",42.87,-88.12,"repo5","L9037",TRUE
"4343",42.88,-76.38,"repo5","L3134",TRUE
"4344",42.88,-88.13,"repo5","L9037",TRUE
"4345",42.88,-85.32,"repo5","L9038",TRUE
"4346",42.88,-88.1,"repo5","L9037",TRUE
"4347",42.89,-76.4,"repo5","L3134",TRUE
"4348",42.89,-83.37,"repo5","L3141",TRUE
"4349",42.89,-83.39,"repo5","L3143",TRUE
"4350",42.89,-76.53,"repo5","L3140",TRUE
"4351",42.89,-88.09,"repo5","L9037",TRUE
"4352",42.9,-88.12,"repo5","L3146",TRUE
"4353",42.9,-76.42,"repo5","L3134",TRUE
"4354",42.9,-76.53,"repo5","L3140",TRUE
"4355",42.9,-86.2,"repo5","L3150",TRUE
"4356",42.9,-76.4,"repo5","L3134",TRUE
"4357",42.91,-88.14,"repo5","L3151",TRUE
"4358",42.91,-76.42,"repo5","L3134",TRUE
"4359",42.92,-76.42,"repo5","L3134",TRUE
"4360",42.93,-76.41,"repo5","L3134",TRUE
"4361",42.93,-109.74,"repo5","L9039",TRUE
"4362",42.93,-76.43,"repo5","L3134",TRUE
"4363",42.93,-84.41,"repo5","L9040",TRUE
"4364",42.92,-76.41,"repo5","L3134",TRUE
"4365",42.94,-109.81,"repo5","L3149",TRUE
"4366",42.94,-76.43,"repo5","L3134",TRUE
"4367",42.94,-84.41,"repo5","L9040",TRUE
"4368",42.94,-85.13,"repo5","L3166",TRUE
"4369",42.94,-83.35,"repo5","L3168",TRUE
"4370",42.95,-85.6,"repo5","L9041",TRUE
"4371",42.96,-88.5,"repo5","L3173",TRUE
"4372",42.96,-89.24,"repo5","L3174",TRUE
"4373",43,-109.88,"repo5","L3183",TRUE
"4374",43,-83.67,"repo5","L9042",TRUE
"4375",43.01,-87.85,"repo5","L2711",TRUE
"4376",43.01,-83.37,"repo5","L9043",TRUE
"4377",43.01,-87.89,"repo5","L2711",TRUE
"4378",43.02,-89.74,"repo5","L3188",TRUE
"4379",43.03,-87.9,"repo5","L2711",TRUE
"4380",43.03,-87.89,"repo5","L2711",TRUE
"4381",43.03,-87.86,"repo5","L2711",TRUE
"4382",43.03,-85.38,"repo5","L9044",TRUE
"4383",43.03,-85.38,"repo5","L9044",TRUE
"4384",43.04,-87.89,"repo5","L2711",TRUE
"4385",43.04,-87.87,"repo5","L2711",TRUE
"4386",43.05,-88.48,"repo5","L9045",TRUE
"4387",43.06,-83.66,"repo5","L3205",TRUE
"4388",43.06,-88.43,"repo5","L3209",TRUE
"4389",43.07,-88.43,"repo5","L3209",TRUE
"4390",43.07,-88.38,"repo5","L9046",TRUE
"4391",43.08,-88.49,"repo5","L3212",TRUE
"4392",43.08,-85.06,"repo5","L3215",TRUE
"4393",43.08,-86.19,"repo5","L3221",TRUE
"4394",43.1,-88.46,"repo5","L3223",TRUE
"4395",43.1,-83.63,"repo5","L9047",TRUE
"4396",43.1,-83.23,"repo5","L3226",TRUE
"4397",43.1,-88.44,"repo5","L3223",TRUE
"4398",43.1,-85.37,"repo5","L9048",TRUE
"4399",43.11,-83.22,"repo5","L3226",TRUE
"4400",43.11,-88.45,"repo5","L9539",TRUE
"4401",43.11,-88.42,"repo5","L9049",TRUE
"4402",43.11,-85.12,"repo5","L3228",TRUE
"4403",43.11,-85.13,"repo5","L3228",TRUE
"4404",43.11,-88.45,"repo5","L9540",TRUE
"4405",43.11,-83.46,"repo5","L9050",TRUE
"4406",43.11,-88.45,"repo5","L9540",TRUE
"4407",43.11,-88.5,"repo5","L3231",TRUE
"4408",43.12,-88.38,"repo5","L9051",TRUE
"4409",43.12,-88.5,"repo5","L3231",TRUE
"4410",43.12,-88.42,"repo5","L9049",TRUE
"4411",43.13,-88.52,"repo5","L3231",TRUE
"4412",43.13,-88.44,"repo5","L9049",TRUE
"4413",43.13,-88.41,"repo5","L9049",TRUE
"4414",43.14,-88.53,"repo5","L3231",TRUE
"4415",43.14,-93.43,"repo5","L3233",TRUE
"4416",43.14,-85.48,"repo5","L3235",TRUE
"4417",43.14,-85.37,"repo5","L3236",TRUE
"4418",43.16,-85.27,"repo5","L9052",TRUE
"4419",43.17,-85.86,"repo5","L9053",TRUE
"4420",43.17,-88.31,"repo5","L9054",TRUE
"4421",43.17,-88.32,"repo5","L9054",TRUE
"4422",43.17,-86.28,"repo5","L9055",TRUE
"4423",43.18,-85.67,"repo5","L3257",TRUE
"4424",43.18,-86.26,"repo5","L9055",TRUE
"4425",43.21,-85.64,"repo5","L9056",TRUE
"4426",43.21,-119.08,"repo5","L9057",TRUE
"4427",43.22,-83.46,"repo5","L3278",TRUE
"4428",43.22,-86.3,"repo5","L3285",TRUE
"4429",43.23,-93.79,"repo5","L3286",TRUE
"4430",43.23,-83.43,"repo5","L3287",TRUE
"4431",43.24,-77.54,"repo5","L8569",TRUE
"4432",43.24,-85.36,"repo5","L3293",TRUE
"4433",43.24,-119.16,"repo5","L9057",TRUE
"4434",43.24,-119.2,"repo5","L9057",TRUE
"4435",43.24,-77.51,"repo5","L8569",TRUE
"4436",43.25,-77.51,"repo5","L8569",TRUE
"4437",43.25,-77.51,"repo5","L8569",TRUE
"4438",43.25,-77.51,"repo5","L8569",TRUE
"4439",43.25,-77.52,"repo5","L8569",TRUE
"4440",43.25,-77.52,"repo5","L8569",TRUE
"4441",43.25,-86.29,"repo5","L9058",TRUE
"4442",43.25,-77.52,"repo5","L8569",TRUE
"4443",43.25,-77.51,"repo5","L8569",TRUE
"4444",43.25,-85.06,"repo5","L3295",TRUE
"4445",43.25,-77.51,"repo5","L8569",TRUE
"4446",43.26,-84.93,"repo5","L3301",TRUE
"4447",43.26,-77.51,"repo5","L8569",TRUE
"4448",43.26,-85.81,"repo5","L3300",TRUE
"4449",43.26,-86.11,"repo5","L3299",TRUE
"4450",43.26,-77.61,"repo5","L8569",TRUE
"4451",43.26,-84.94,"repo5","L3301",TRUE
"4452",43.26,-76.99,"repo5","L8569",TRUE
"4453",43.27,-85.33,"repo5","L9059",TRUE
"4454",43.27,-84.92,"repo5","L3302",TRUE
"4455",43.27,-79.02,"repo5","L8569",TRUE
"4456",43.27,-79.02,"repo5","L8569",TRUE
"4457",43.27,-85.13,"repo5","L9060",TRUE
"4458",43.27,-79.02,"repo5","L8569",TRUE
"4459",43.27,-118.8,"repo5","L3325",TRUE
"4460",43.27,-118.84,"repo5","L3325",TRUE
"4461",43.27,-79.02,"repo5","L8569",TRUE
"4462",43.27,-119,"repo5","L3325",TRUE
"4463",43.28,-79.02,"repo5","L8569",TRUE
"4464",43.28,-118.78,"repo5","L3325",TRUE
"4465",43.28,-84.96,"repo5","L3304",TRUE
"4466",43.28,-79.02,"repo5","L8569",TRUE
"4467",43.28,-78.99,"repo5","L8569",TRUE
"4468",43.28,-88.41,"repo5","L3305",TRUE
"4469",43.28,-79.02,"repo5","L8569",TRUE
"4470",43.28,-76.83,"repo5","L9061",TRUE
"4471",43.28,-85.14,"repo5","L3308",TRUE
"4472",43.28,-79.02,"repo5","L8569",TRUE
"4473",43.29,-76.92,"repo5","L8569",TRUE
"4474",43.29,-76.92,"repo5","L8569",TRUE
"4475",43.29,-76.92,"repo5","L8569",TRUE
"4476",43.29,-76.92,"repo5","L8569",TRUE
"4477",43.29,-79.02,"repo5","L8569",TRUE
"4478",43.29,-76.92,"repo5","L8569",TRUE
"4479",43.29,-76.92,"repo5","L8569",TRUE
"4480",43.29,-76.92,"repo5","L8569",TRUE
"4481",43.29,-76.93,"repo5","L8569",TRUE
"4482",43.29,-85.17,"repo5","L3312",TRUE
"4483",43.29,-77.68,"repo5","L9062",TRUE
"4484",43.3,-118.77,"repo5","L3325",TRUE
"4485",43.3,-76.93,"repo5","L8569",TRUE
"4486",43.3,-76.93,"repo5","L8569",TRUE
"4487",43.3,-83.46,"repo5","L3314",TRUE
"4488",43.3,-118.76,"repo5","L3325",TRUE
"4489",43.3,-118.8,"repo5","L3325",TRUE
"4490",43.3,-118.84,"repo5","L3325",TRUE
"4491",43.3,-118.88,"repo5","L3325",TRUE
"4492",43.3,-118.92,"repo5","L3325",TRUE
"4493",43.3,-118.96,"repo5","L3325",TRUE
"4494",43.31,-85.18,"repo5","L9063",TRUE
"4495",43.31,-76.84,"repo5","L8569",TRUE
"4496",43.31,-118.78,"repo5","L3325",TRUE
"4497",43.31,-77.7,"repo5","L8569",TRUE
"4498",43.31,-85.2,"repo5","L9063",TRUE
"4499",43.31,-98.54,"repo5","L9648",TRUE
"4500",43.32,-85.35,"repo5","L9064",TRUE
"4501",43.32,-98.54,"repo5","L9649",TRUE
"4502",43.32,-85.58,"repo5","L3321",TRUE
"4503",43.32,-85.54,"repo5","L3326",TRUE
"4504",43.33,-85.91,"repo5","L9065",TRUE
"4505",43.33,-85.55,"repo5","L3326",TRUE
"4506",43.33,-85.3,"repo5","L9066",TRUE
"4507",43.33,-85.58,"repo5","L3327",TRUE
"4508",43.33,-118.64,"repo5","L3325",TRUE
"4509",43.33,-118.68,"repo5","L3325",TRUE
"4510",43.33,-118.72,"repo5","L3325",TRUE
"4511",43.33,-118.76,"repo5","L3325",TRUE
"4512",43.33,-118.8,"repo5","L3325",TRUE
"4513",43.33,-118.84,"repo5","L3325",TRUE
"4514",43.33,-118.88,"repo5","L3325",TRUE
"4515",43.33,-118.92,"repo5","L3325",TRUE
"4516",43.33,-118.76,"repo5","L3325",TRUE
"4517",43.34,-86.39,"repo5","L3329",TRUE
"4518",43.34,-78.72,"repo5","L8569",TRUE
"4519",43.34,-85.8,"repo5","L9067",TRUE
"4520",43.34,-86.41,"repo5","L3329",TRUE
"4521",43.34,-78.69,"repo5","L8569",TRUE
"4522",43.34,-78.69,"repo5","L8569",TRUE
"4523",43.34,-78.69,"repo5","L8569",TRUE
"4524",43.29,-118.77,"repo5","L3325",TRUE
"4525",43.34,-78.69,"repo5","L8569",TRUE
"4526",43.34,-78.69,"repo5","L8569",TRUE
"4527",43.34,-76.71,"repo5","L8569",TRUE
"4528",43.34,-78.69,"repo5","L8569",TRUE
"4529",43.35,-76.71,"repo5","L8569",TRUE
"4530",43.35,-78.69,"repo5","L8569",TRUE
"4531",43.35,-78.69,"repo5","L8569",TRUE
"4532",43.35,-78.7,"repo5","L8569",TRUE
"4533",43.35,-77.89,"repo5","L8569",TRUE
"4534",43.35,-88.6,"repo5","L3350",TRUE
"4535",43.36,-78.7,"repo5","L8569",TRUE
"4536",43.36,-85.54,"repo5","L3340",TRUE
"4537",43.36,-85.36,"repo5","L3338",TRUE
"4538",43.36,-118.64,"repo5","L3325",TRUE
"4539",43.36,-118.68,"repo5","L3325",TRUE
"4540",43.36,-118.72,"repo5","L3325",TRUE
"4541",43.36,-118.76,"repo5","L3325",TRUE
"4542",43.36,-118.8,"repo5","L3325",TRUE
"4543",43.36,-118.84,"repo5","L3325",TRUE
"4544",43.36,-118.88,"repo5","L3325",TRUE
"4545",43.37,-86.18,"repo5","L9068",TRUE
"4546",43.37,-95.12,"repo5","L9069",TRUE
"4547",43.37,-86.4,"repo5","L9070",TRUE
"4548",43.37,-78.19,"repo5","L8569",TRUE
"4549",43.37,-88.26,"repo5","L9071",TRUE
"4550",43.37,-78.16,"repo5","L8569",TRUE
"4551",43.37,-78.16,"repo5","L8569",TRUE
"4552",43.37,-78.16,"repo5","L8569",TRUE
"4553",43.38,-78.17,"repo5","L8569",TRUE
"4554",43.38,-86.18,"repo5","L3356",TRUE
"4555",43.38,-88.61,"repo5","L3350",TRUE
"4556",43.38,-78.16,"repo5","L8569",TRUE
"4557",43.38,-78.18,"repo5","L8569",TRUE
"4558",43.38,-78.16,"repo5","L8569",TRUE
"4559",43.38,-86.24,"repo5","L9072",TRUE
"4560",43.38,-88.23,"repo5","L9073",TRUE
"4561",43.38,-78.16,"repo5","L8569",TRUE
"4562",43.38,-88.23,"repo5","L9073",TRUE
"4563",43.38,-85.19,"repo5","L3359",TRUE
"4564",43.38,-88.63,"repo5","L3350",TRUE
"4565",43.38,-85.37,"repo5","L3360",TRUE
"4566",43.38,-86.38,"repo5","L9070",TRUE
"4567",43.39,-78.16,"repo5","L8569",TRUE
"4568",43.39,-85.77,"repo5","L9074",TRUE
"4569",43.39,-88.21,"repo5","L3363",TRUE
"4570",43.39,-118.68,"repo5","L3325",TRUE
"4571",43.39,-118.72,"repo5","L3325",TRUE
"4572",43.39,-86.37,"repo5","L9070",TRUE
"4573",43.39,-85.66,"repo5","L9075",TRUE
"4574",43.4,-85.76,"repo5","L9076",TRUE
"4575",43.4,-84.93,"repo5","L3370",TRUE
"4576",43.4,-88.25,"repo5","L9071",TRUE
"4577",43.41,-95.07,"repo5","L9069",TRUE
"4578",43.41,-84.94,"repo5","L3374",TRUE
"4579",43.41,-85.19,"repo5","L3372",TRUE
"4580",43.42,-88.26,"repo5","L9538",TRUE
"4581",43.42,-73.7,"repo5","L3381",TRUE
"4582",43.44,-85.26,"repo5","L9077",TRUE
"4583",43.44,-85.67,"repo5","L3398",TRUE
"4584",43.44,-85.28,"repo5","L9077",TRUE
"4585",43.44,-88.97,"repo5","L9078",TRUE
"4586",43.45,-85.26,"repo5","L9077",TRUE
"4587",43.45,-85.2,"repo5","L3396",TRUE
"4588",43.45,-85.97,"repo5","L9079",TRUE
"4589",43.45,-85.98,"repo5","L9079",TRUE
"4590",43.46,-85.83,"repo5","L3399",TRUE
"4591",43.46,-85.81,"repo5","L3400",TRUE
"4592",43.46,-86.2,"repo5","L3394",TRUE
"4593",43.46,-83.41,"repo5","L9080",TRUE
"4594",43.46,-76.53,"repo5","L8569",TRUE
"4595",43.47,-88.86,"repo5","L9081",TRUE
"4596",43.47,-95.12,"repo5","L3409",TRUE
"4597",43.47,-85.77,"repo5","L9082",TRUE
"4598",43.49,-71.52,"repo5","L3442",TRUE
"4599",43.49,-85.63,"repo5","L9537",TRUE
"4600",43.51,-85.86,"repo5","L3429",TRUE
"4601",43.51,-76.44,"repo5","L8569",TRUE
"4602",43.51,-76.44,"repo5","L8569",TRUE
"4603",43.51,-76.44,"repo5","L8569",TRUE
"4604",43.51,-76.44,"repo5","L8569",TRUE
"4605",43.51,-76.44,"repo5","L8569",TRUE
"4606",43.51,-76.44,"repo5","L8569",TRUE
"4607",43.52,-76.44,"repo5","L8569",TRUE
"4608",43.52,-76.44,"repo5","L8569",TRUE
"4609",43.52,-76.45,"repo5","L8569",TRUE
"4610",43.52,-88.92,"repo5","L9081",TRUE
"4611",43.53,-95.1,"repo5","L9083",TRUE
"4612",43.53,-94.58,"repo5","L3422",TRUE
"4613",43.53,-71.5,"repo5","L3442",TRUE
"4614",43.53,-85.86,"repo5","L9084",TRUE
"4615",43.54,-89.3,"repo5","L9085",TRUE
"4616",43.54,-89.38,"repo5","L3447",TRUE
"4617",43.54,-71.51,"repo5","L3442",TRUE
"4618",43.55,-89.29,"repo5","L9085",TRUE
"4619",43.56,-86.49,"repo5","L9086",TRUE
"4620",43.56,-76.21,"repo5","L8569",TRUE
"4621",43.56,-86.47,"repo5","L9086",TRUE
"4622",43.58,-71.53,"repo5","L3442",TRUE
"4623",43.58,-85.07,"repo5","L3461",TRUE
"4624",43.58,-88.94,"repo5","L9087",TRUE
"4625",43.58,-70.97,"repo5","L9088",TRUE
"4626",43.6,-89.81,"repo5","L9089",TRUE
"4627",43.6,-123.85,"repo5","L9090",TRUE
"4628",43.6,-76.2,"repo5","L8569",TRUE
"4629",43.6,-76.2,"repo5","L8569",TRUE
"4630",43.6,-76.2,"repo5","L8569",TRUE
"4631",43.6,-76.2,"repo5","L8569",TRUE
"4632",43.6,-76.2,"repo5","L8569",TRUE
"4633",43.6,-76.21,"repo5","L8569",TRUE
"4634",43.6,-76.21,"repo5","L8569",TRUE
"4635",43.6,-76.21,"repo5","L8569",TRUE
"4636",43.6,-76.22,"repo5","L8569",TRUE
"4637",43.6,-85.28,"repo5","L9091",TRUE
"4638",43.6,-85.82,"repo5","L3467",TRUE
"4639",43.61,-85.29,"repo5","L9092",TRUE
"4640",43.61,-88.17,"repo5","L3469",TRUE
"4641",43.61,-85.82,"repo5","L3467",TRUE
"4642",43.62,-85.48,"repo5","L9647",TRUE
"4643",43.62,-85.3,"repo5","L9092",TRUE
"4644",43.62,-85.28,"repo5","L3476",TRUE
"4645",43.62,-86.05,"repo5","L3481",TRUE
"4646",43.62,-85.31,"repo5","L9093",TRUE
"4647",43.63,-93.29,"repo5","L9094",TRUE
"4648",43.63,-76.2,"repo5","L8569",TRUE
"4649",43.63,-76.19,"repo5","L8569",TRUE
"4650",43.63,-94.47,"repo5","L9095",TRUE
"4651",43.65,-86.38,"repo5","L9096",TRUE
"4652",43.66,-84.95,"repo5","L9097",TRUE
"4653",43.66,-88.22,"repo5","L3492",TRUE
"4654",43.66,-86.51,"repo5","L3499",TRUE
"4655",43.66,-86.5,"repo5","L3499",TRUE
"4656",43.67,-86.5,"repo5","L3499",TRUE
"4657",43.67,-86.49,"repo5","L3499",TRUE
"4658",43.67,-85.89,"repo5","L3500",TRUE
"4659",43.67,-86.5,"repo5","L3499",TRUE
"4660",43.67,-86.5,"repo5","L3499",TRUE
"4661",43.68,-84.38,"repo5","L9098",TRUE
"4662",43.68,-85.25,"repo5","L3504",TRUE
"4663",43.68,-85.27,"repo5","L3504",TRUE
"4664",43.68,-85.4,"repo5","L3505",TRUE
"4665",43.69,-85.26,"repo5","L3504",TRUE
"4666",43.7,-85.23,"repo5","L9099",TRUE
"4667",43.7,-85.27,"repo5","L9100",TRUE
"4668",43.71,-85.86,"repo5","L3514",TRUE
"4669",43.71,-85.85,"repo5","L9101",TRUE
"4670",43.71,-85.86,"repo5","L3514",TRUE
"4671",43.71,-85.21,"repo5","L3518",TRUE
"4672",43.71,-85.37,"repo5","L3515",TRUE
"4673",43.72,-85.44,"repo5","L9102",TRUE
"4674",43.73,-85.23,"repo5","L9103",TRUE
"4675",43.73,-85.4,"repo5","L9104",TRUE
"4676",43.73,-85.91,"repo5","L3519",TRUE
"4677",43.74,-88.99,"repo5","L9105",TRUE
"4678",43.74,-89.47,"repo5","L9106",TRUE
"4679",43.75,-89.21,"repo5","L9107",TRUE
"4680",43.76,-124.17,"repo5","L9108",TRUE
"4681",43.76,-85.29,"repo5","L3535",TRUE
"4682",43.76,-89.13,"repo5","L9107",TRUE
"4683",43.76,-84.83,"repo5","L9109",TRUE
"4684",43.77,-89.44,"repo5","L9106",TRUE
"4685",43.77,-85.88,"repo5","L9110",TRUE
"4686",43.77,-84.94,"repo5","L9111",TRUE
"4687",43.77,-85.81,"repo5","L3547",TRUE
"4688",43.77,-86.43,"repo5","L3545",TRUE
"4689",43.78,-84.95,"repo5","L9111",TRUE
"4690",43.78,-86.1,"repo5","L3552",TRUE
"4691",43.78,-70.36,"repo5","L3550",TRUE
"4692",43.79,-124.15,"repo5","L9536",TRUE
"4693",43.79,-89.34,"repo5","L9106",TRUE
"4694",43.8,-89.33,"repo5","L9112",TRUE
"4695",43.8,-89.03,"repo5","L3577",TRUE
"4696",43.8,-89.34,"repo5","L9112",TRUE
"4697",43.81,-89.14,"repo5","L9107",TRUE
"4698",43.81,-124.15,"repo5","L9113",TRUE
"4699",43.81,-87.97,"repo5","L3572",TRUE
"4700",43.81,-85.16,"repo5","L3573",TRUE
"4701",43.82,-84.38,"repo5","L9114",TRUE
"4702",43.82,-70.33,"repo5","L9115",TRUE
"4703",43.82,-88.98,"repo5","L3577",TRUE
"4704",43.82,-88.95,"repo5","L3577",TRUE
"4705",43.83,-86.42,"repo5","L9116",TRUE
"4706",43.83,-85.95,"repo5","L9117",TRUE
"4707",43.84,-85.03,"repo5","L3596",TRUE
"4708",43.85,-124.15,"repo5","L3607",TRUE
"4709",43.85,-85.01,"repo5","L3598",TRUE
"4710",43.85,-85.02,"repo5","L3596",TRUE
"4711",43.85,-76.21,"repo5","L8569",TRUE
"4712",43.86,-85.98,"repo5","L3609",TRUE
"4713",43.86,-86.25,"repo5","L3610",TRUE
"4714",43.86,-88.21,"repo5","L3612",TRUE
"4715",43.87,-85.2,"repo5","L9118",TRUE
"4716",43.87,-85.2,"repo5","L9118",TRUE
"4717",43.87,-94,"repo5","L3613",TRUE
"4718",43.88,-84.81,"repo5","L3619",TRUE
"4719",43.89,-85.78,"repo5","L3625",TRUE
"4720",43.89,-85.8,"repo5","L3631",TRUE
"4721",43.9,-85.08,"repo5","L3633",TRUE
"4722",43.91,-89.59,"repo5","L3636",TRUE
"4723",43.91,-89.59,"repo5","L3638",TRUE
"4724",43.92,-84.97,"repo5","L3642",TRUE
"4725",43.93,-70.36,"repo5","L9119",TRUE
"4726",43.93,-70.48,"repo5","L3651",TRUE
"4727",43.95,-84.92,"repo5","L3672",TRUE
"4728",43.95,-86.45,"repo5","L3654",TRUE
"4729",43.95,-85.45,"repo5","L3668",TRUE
"4730",43.95,-70.48,"repo5","L9535",TRUE
"4731",43.95,-85,"repo5","L3673",TRUE
"4732",43.96,-84.94,"repo5","L3672",TRUE
"4733",43.96,-70.46,"repo5","L3690",TRUE
"4734",43.96,-84.95,"repo5","L9120",TRUE
"4735",43.97,-70.42,"repo5","L3686",TRUE
"4736",43.97,-103.48,"repo5","L9121",TRUE
"4737",43.97,-103.45,"repo5","L9121",TRUE
"4738",43.97,-103.47,"repo5","L9121",TRUE
"4739",43.98,-70.5,"repo5","L9122",TRUE
"4740",43.98,-86.46,"repo5","L3696",TRUE
"4741",43.98,-86.33,"repo5","L9123",TRUE
"4742",43.98,-70.46,"repo5","L3690",TRUE
"4743",43.99,-88.46,"repo5","L3721",TRUE
"4744",44,-84.9,"repo5","L9124",TRUE
"4745",44,-85.41,"repo5","L3707",TRUE
"4746",44,-84.53,"repo5","L3705",TRUE
"4747",44.01,-85.84,"repo5","L9125",TRUE
"4748",44.01,-86.11,"repo5","L3718",TRUE
"4749",44.01,-76.29,"repo5","L8569",TRUE
"4750",44.01,-103.82,"repo5","L9126",TRUE
"4751",44.01,-103.8,"repo5","L9126",TRUE
"4752",44.02,-103.81,"repo5","L9126",TRUE
"4753",44.02,-103.8,"repo5","L9126",TRUE
"4754",44.02,-84.79,"repo5","L3724",TRUE
"4755",44.02,-103.8,"repo5","L9126",TRUE
"4756",44.02,-85.28,"repo5","L9127",TRUE
"4757",44.02,-84.55,"repo5","L9128",TRUE
"4758",44.02,-88.45,"repo5","L3721",TRUE
"4759",44.03,-84.78,"repo5","L3727",TRUE
"4760",44.03,-86.46,"repo5","L9129",TRUE
"4761",44.03,-103.79,"repo5","L9126",TRUE
"4762",44.03,-85.33,"repo5","L3733",TRUE
"4763",44.03,-84.8,"repo5","L3724",TRUE
"4764",44.03,-76.21,"repo5","L8569",TRUE
"4765",44.05,-86.13,"repo5","L9130",TRUE
"4766",44.05,-84.34,"repo5","L3756",TRUE
"4767",44.06,-86.47,"repo5","L9129",TRUE
"4768",44.06,-103.29,"repo5","L9534",TRUE
"4769",44.06,-84.74,"repo5","L9131",TRUE
"4770",44.06,-85.39,"repo5","L3754",TRUE
"4771",44.06,-103.29,"repo5","L9534",TRUE
"4772",44.07,-85.38,"repo5","L3754",TRUE
"4773",44.07,-84.76,"repo5","L9132",TRUE
"4774",44.07,-86.44,"repo5","L9129",TRUE
"4775",44.08,-86.17,"repo5","L9133",TRUE
"4776",44.09,-85.49,"repo5","L9134",TRUE
"4777",44.09,-84.76,"repo5","L3775",TRUE
"4778",44.09,-85.98,"repo5","L3765",TRUE
"4779",44.11,-89.2,"repo5","L3788",TRUE
"4780",44.13,-88.39,"repo5","L3721",TRUE
"4781",44.14,-85.98,"repo5","L9135",TRUE
"4782",44.15,-93.71,"repo5","L9136",TRUE
"4783",44.15,-86.19,"repo5","L9137",TRUE
"4784",44.15,-88.8,"repo5","L3721",TRUE
"4785",44.15,-89.16,"repo5","L9138",TRUE
"4786",44.16,-84.45,"repo5","L3808",TRUE
"4787",44.16,-85.57,"repo5","L9139",TRUE
"4788",44.16,-85.94,"repo5","L9140",TRUE
"4789",44.19,-84.04,"repo5","L3833",TRUE
"4790",44.2,-69.95,"repo5","L3823",TRUE
"4791",44.2,-86,"repo5","L3836",TRUE
"4792",44.21,-84.35,"repo5","L3846",TRUE
"4793",44.21,-84.25,"repo5","L3847",TRUE
"4794",44.21,-86.32,"repo5","L3849",TRUE
"4795",44.21,-89.85,"repo5","L3845",TRUE
"4796",44.23,-85.35,"repo5","L3870",TRUE
"4797",44.23,-85.47,"repo5","L3878",TRUE
"4798",44.24,-85.5,"repo5","L3878",TRUE
"4799",44.24,-86.3,"repo5","L3880",TRUE
"4800",44.25,-85.41,"repo5","L3882",TRUE
"4801",44.25,-83.99,"repo5","L9141",TRUE
"4802",44.26,-85.48,"repo5","L3878",TRUE
"4803",44.29,-90.72,"repo5","L9142",TRUE
"4804",44.3,-84.17,"repo5","L3927",TRUE
"4805",44.31,-83.5,"repo5","L3943",TRUE
"4806",44.31,-84.71,"repo5","L9143",TRUE
