uniqueID,LakeVolume,SurfaceArea.units,SurfaceArea.value,Depth.mean,Depth.max,Secchi,pH,LakeName,LakeCountry
V100004228,,,,,,7,,Garda,Italy
V100004229,,,,,,6.2,,Iseo,Italy
V100004230,,,,,,5,,Levico,Italy
V100004231,,,,,,1.5,,Serraia,Italy
V100004232,,,,,,7.9,,Tovel,Italy
V100004233,,,,,,5.2,,Balsys,Lithouania
V100004234,,,,,,0.5,,Didziulis,Lithouania
V100004235,,,,,,0.48,,Gaustvinis,Lithouania
V100004236,,,,,,0.51,,Gineitiskes,Lithouania
V100004237,,,,,,0.7,,Gulbis,Lithouania
V100004238,,,,,,0.45,,Jiezs,Lithouania
V100004239,,,,,,0.84,,Lukstas,Lithouania
V100004240,,,,,,0.45,,Mastis,Lithouania
V100004241,,,,,,0.95,,Niedulis,Lithouania
V100004242,,,,,,1,,Pabezninkai,Lithouania
V100004243,,,,,,0.43,,Rekyva,Lithouania
V100004244,,,,,,0.4,,Sims,Lithouania
V100004245,,,,,,0.7,,Sitvys,Lithouania
V100004246,,,,,,0.65,,Talksa,Lithouania
V100004247,,,,,,0.26,,Udrija,Lithouania
V100004248,,,,,,2.8,,Dojran,Macedonia
V100004249,,,,,,9.2,,Ohrid,Macedonia
V100004250,,,,,,2.9,,Prespa,Macedonia
V100004251,,,,,,0.2,,Amstelveense,Netherlands
V100004252,,,,,,7.5,,Empelse put,Netherlands
V100004253,,,,,,1.05,,Ertveldplas,Netherlands
V100004254,,,,,,7.5,,Geffense,Netherlands
V100004255,,,,,,0.5,,Henschotermeer,Netherlands
V100004256,,,,,,0.25,,Kinselmeer,Netherlands
V100004257,,,,,,3.4,,Koningshoeve,Netherlands
V100004258,,,,,,0.8,,Meerwijkplas,Netherlands
V100004259,,,,,,2,,Molenplas,Netherlands
V100004260,,,,,,,,Nieuwe Meer,Netherlands
V100004261,,,,,,3.75,,Plaas aan de Reeweg,Netherlands
V100004262,,,,,,4.5,,Put Van Drunen,Netherlands
V100004263,,,,,,4,,Sloterplas,Netherlands
V100004264,,,,,,1.7,,Stooterplas,Netherlands
V100004265,,,,,,0.6,,Westbroekplas,Netherlands
V100004266,,,,,,1.25,,Wylerbergmeer,Netherlands
V100004267,,,,,,1.3,,Akersvannet,Norway
V100004268,,,,,,1.2,,Arungen,Norway
V100004269,,,,,,0.55,,Hillestadvannet,Norway
V100004270,,,,,,1.7,,Mjaer,Norway
V100004271,,,,,,0.6,,Ostensjovannet,Norway
V100004272,,,,,,1.2,,Saebyvannet,Norway
V100004273,,,,,,1.45,,Skulerudsjoen,Norway
V100004274,,,,,,1,,Tunevannet,Norway
V100004275,,,,,,1.85,,Vansjo-Storefjorden,Norway
V100004276,,,,,,1.4,,Vansjo-Vanemfjorden,Norway
V100004277,,,,,,0.75,,Bartezek,Poland
V100004278,,,,,,0.23,,Biale Sosnowickie,Poland
V100004279,,,,,,0.97,,Bninskie,Poland
V100004280,,,,,,1.7,,Bukowieckie Dute,Poland
V100004281,,,,,,1.2,,Bukowieckie Mate,Poland
V100004282,,,,,,0.5,,Buszewskie ,Poland
V100004283,,,,,,1.8,,Czarne,Poland
V100004284,,,,,,0.5,,Czerniakowskie,Poland
V100004285,,,,,,3.2,,Debno,Poland
V100004286,,,,,,2.5,,Dlugie,Poland
V100004287,,,,,,0.8,,Dziekanowskie,Poland
V100004288,,,,,,1.5,,Goreckie,Poland
V100004289,,,,,,0.65,,Ilinskie,Poland
V100004290,,,,,,1.7,,Jaroslawieckie,Poland
V100004291,,,,,,1.9,,Jeziorsko Reservoir,Poland
V100004292,,,,,,2.5,,Kamedut,Poland
V100004293,,,,,,1.3,,Kielpinskie,Poland
V100004294,,,,,,0.5,,Kierskie Male,Poland
V100004295,,,,,,0.55,,Kornickie,Poland
V100004296,,,,,,1.2,,Kortowskie,Poland
V100004297,,,,,,2.9,,Lednica,Poland
V100004298,,,,,,0.2,,Leknenskie,Poland
V100004299,,,,,,0.75,,Lodzko Dymaczewskie,Poland
V100004300,,,,,,0.5,,Lubosinskie,Poland
V100004301,,,,,,2.7,,Lusowskie,Poland
V100004302,,,,,,5.2,,Majcz,Poland
V100004303,,,,,,0.95,,Maltanski Reservoir,Poland
V100004304,,,,,,1.35,,Mikolajskie,Poland
V100004305,,,,,,0.8,,Nidzkie,Poland
V100004306,,,,,,0.55,,Niepruszewskie,Poland
V100004307,,,,,,0.6,,Pniewskie,Poland
V100004308,,,,,,2.9,,Podkamycze_1,Poland
V100004309,,,,,,2.1,,Podkamycze_2,Poland
V100004310,,,,,,2,,Podkowka,Poland
V100004311,,,,,,1.75,,Powsinkowskie,Poland
V100004312,,,,,,1.8,,Probarskie,Poland
V100004313,,,,,,0.35,,Raczynskie,Poland
V100004314,,,,,,2.3,,Redykajny,Poland
V100004315,,,,,,0.5,,Rogozinskie,Poland
V100004316,,,,,,1.9,,Ros,Poland
V100004317,,,,,,0.55,,Ruda Woda,Poland
V100004318,,,,,,0.65,,Rusalka,Poland
V100004319,,,,,,0.9,,Rynskie,Poland
V100004320,,,,,,0.35,,Siemianowka,Poland
V100004321,,,,,,1.5,,Skanda,Poland
V100004322,,,,,,2.2,,Starodworskie,Poland
V100004323,,,,,,0.78,,Strykowskie,Poland
V100004324,,,,,,3.15,,Strzeszynskie,Poland
V100004325,,,,,,1.15,,Sulejow,Poland
V100004326,,,,,,0.9,,Sumin,Poland
V100004327,,,,,,0.85,,Swarzndzkie,Poland
V100004328,,,,,,0.16,,Syczynskie,Poland
V100004329,,,,,,2.9,,Szurpily,Poland
V100004330,,,,,,0.4,,Tomaszne,Poland
V100004331,,,,,,0.8,,Track,Poland
V100004332,,,,,,2.5,,Tyniec_1,Poland
V100004333,,,,,,1.5,,Tyniec_2,Poland
V100004334,,,,,,3.8,,Tyrsko,Poland
V100004335,,,,,,3.8,,Ukiel_1,Poland
V100004336,,,,,,3.3,,Ukiel_2,Poland
V100004337,,,,,,3.7,,Ukiel_3,Poland
V100004338,,,,,,3.6,,Ukiel_4,Poland
V100004339,,,,,,0.8,,Uzarzewskie,Poland
V100004340,,,,,,2.9,,Wolnica,Poland
V100004341,,,,,,0.3,,Zemborzycki,Poland
V100004342,,,,,,5,,Azibo,Portugal
V100004343,,,,,,3.35,,Azul,Portugal
V100004344,,,,,,1.28,,Furs,Portugal
V100004345,,,,,,2.5,,Gostei,Portugal
V100004346,,,,,,1.95,,Lagoa Verde,Portugal
V100004347,,,,,,2.5,,Miranda,Portugal
V100004348,,,,,,3,,Peixao,Portugal
V100004349,,,,,,2.5,,Peneireiro,Portugal
V100004350,,,,,,1.84,,Redonda,Portugal
V100004351,,,,,,2.5,,Serra Serrada,Portugal
V100004352,,,,,,1.05,,Kuchajda,Slovakia
V100004353,,,,,,2.2,,Malinec,Slovakia
V100004354,,,,,,0.45,,Vinne,Slovakia
V100004355,,,,,,0.55,,Zemplinska,Slovakia
V100004356,,,,,,7,,Bled,Slovenia
V100004357,,,,,,0.3,,Gajsevsko,Slovenia
V100004358,,,,,,0.6,,Ledavsko,Slovenia
V100004359,,,,,,0.2,,Pernica,Slovenia
V100004360,,,,,,1.75,,Abegondo-Cecebre,Spain
V100004361,,,,,,0.35,,Albufera de Valencia,Spain
V100004362,,,,,,1.1,,Alcantara,Spain
V100004363,,,,,,1.5,,As Conchas,Spain
V100004364,,,,,,2.25,,As Forcadas Reservoir,Spain
V100004365,,,,,,1.12,,Azutan,Spain
V100004366,,,,,,3.93,,Basturs,Spain
V100004367,,,,,,6.12,,Basturs petit,Spain
V100004368,,,,,,2.75,,Baxe reservoir,Spain
V100004369,,,,,,2.76,,Boadella,Spain
V100004370,,,,,,,,Bras,Spain
V100004371,,,,,,1.2,,Cedillo,Spain
V100004372,,,,,,1.43,,Doninos,Spain
V100004373,,,,,,0.46,,El Foix,Spain
V100004374,,,,,,0.78,,Embalse de Arcos de la Frontera,Spain
V100004375,,,,,,4.4,,Embalse de Escalo,Spain
V100004376,,,,,,5.3,,Embalse de Tous,Spain
V100004377,,,,,,0.57,,Embalse del Cubillas,Spain
V100004378,,,,,,4.01,,La Baells,Spain
V100004379,,,,,,1,,Lagu Camarones,Spain
V100004380,,,,,,0.5,,Lagu Cas,Spain
V100004381,,,,,,0.5,,Lagu Costera,Spain
V100004382,,,,,,10.5,,Lagu de las Yeguas,Spain
V100004383,,,,,,0.5,,Lagu Eucaliptal,Spain
V100004384,,,,,,0.5,,Lagu Grande,Spain
V100004385,,,,,,1,,Lagu Grande de Villafranca,Spain
V100004386,,,,,,0.2,,Lagu Honda,Spain
V100004387,,,,,,0.5,,Lagu Rio Viejo,Spain
V100004388,,,,,,0.5,,Lagu Sur,Spain
V100004389,,,,,,4.3,,Mequinenza Reservoir,Spain
V100004390,,,,,,7.96,,Montcortes,Spain
V100004391,,,,,,3.5,,Ribarroja Reservoir,Spain
V100004392,,,,,,1.47,,Sau,Spain
V100004393,,,,,,0.59,,Sobrado,Spain
V100004394,,,,,,2.3,,Sobron Resrbvoir,Spain
V100004395,,,,,,1.1,,Valdecas,Spain
V100004396,,,,,,0.96,,Vallfornes,Spain
V100004397,,,,,,1.03,,Eastern Ringsjon,Sweden
V100004398,,,,,,4.89,,Erken,Sweden
V100004399,,,,,,1.48,,Krankesjon,Sweden
V100004400,,,,,,1.18,,Limmaren,Sweden
V100004401,,,,,,2.7,,Lotsjon,Sweden
V100004402,,,,,,1.51,,Malaren Ekoln,Sweden
V100004403,,,,,,0.79,,Sepond_1,Sweden
V100004404,,,,,,0.3,,Sepond_2,Sweden
V100004405,,,,,,1.13,,Strandsjon,Sweden
V100004406,,,,,,0.59,,Vallentusjon,Sweden
V100004407,,,,,,0.7,,Valloxen,Sweden
V100004408,,,,,,1.4,,Vombsjon,Sweden
V100004409,,,,,,1.05,,Brenet,Switzerland
V100004410,,,,,,1.6,,Bret,Switzerland
V100004411,,,,,,3.5,,Divonne,Switzerland
V100004412,,,,,,4.6,,Geneva_GE3,Switzerland
V100004413,,,,,,5.95,,Geneva_SHL2,Switzerland
V100004414,,,,,,1.15,,Greifen,Switzerland
V100004415,,,,,,1.75,,Hallwil,Switzerland
V100004416,,,,,,4,,Joux,Switzerland
V100004417,,,,,,7.23,,Lucerne,Switzerland
V100004418,,,,,,1.2,,Morat,Switzerland
V100004419,,,,,,3,,Ober ,Switzerland
V100004420,,,,,,2.3,,Pfaffikon,Switzerland
V100004421,,,,,,1.5,,Sempacher,Switzerland
V100004422,,,,,,2.6,,Sopen,Switzerland
V100004423,,,,,,4.7,,Zurich,Switzerland
V100004424,,,,,,4.5,,Abant,Turkey
V100004425,,,,,,0.75,,Acarlar,Turkey
V100004426,,,,,,0.29,,Akgol,Turkey
V100004427,,,,,,0.85,,Akyatan,Turkey
V100004428,,,,,,0.7,,Aladag,Turkey
V100004429,,,,,,3,,Berdan,Turkey
V100004430,,,,,,0.99,,Beysehir_1,Turkey
V100004431,,,,,,0.75,,Beysehir_2,Turkey
V100004432,,,,,,1.3,,Buyuk Akgol,Turkey
V100004433,,,,,,3.2,,Catalan,Turkey
V100004434,,,,,,1.5,,Caygoren,Turkey
V100004435,,,,,,2.22,,Cubuk,Turkey
V100004436,,,,,,0.4,,Eber,Turkey
V100004437,,,,,,2.7,,Egirdir_1,Turkey
V100004438,,,,,,1.9,,Egirdir_2,Turkey
V100004439,,,,,,0.71,,Eymir,Turkey
V100004440,,,,,,1.75,,Golcuk,Turkey
V100004441,,,,,,0.93,,Golhisar,Turkey
V100004442,,,,,,2.75,,Gumerdigin,Turkey
V100004443,,,,,,1.75,,Ikizcetepeler,Turkey
V100004444,,,,,,2.16,,Karacaoren_1,Turkey
V100004445,,,,,,1.8,,Karacaoren_2,Turkey
V100004446,,,,,,5.1,,Karadere,Turkey
V100004447,,,,,,2,,Karamik,Turkey
V100004448,,,,,,1.9,,Karaoren,Turkey
V100004449,,,,,,0.5,,Karatas,Turkey
V100004450,,,,,,0.72,,Kovada,Turkey
V100004451,,,,,,0.35,,Kucuk Akgol,Turkey
V100004452,,,,,,0.6,,Kuzgun,Turkey
V100004453,,,,,,1.2,,Mogan,Turkey
V100004454,,,,,,2.5,,Mollakoy,Turkey
V100004455,,,,,,1.5,,Palandoken,Turkey
V100004456,,,,,,1.03,,Paradeniz,Turkey
V100004457,,,,,,3.76,,Poyrazlar,Turkey
V100004458,,,,,,2.4,,Sabanozu,Turkey
V100004459,,,,,,1.75,,Saraykoy,Turkey
V100004460,,,,,,3,,Seydi,Turkey
V100004461,,,,,,3.6,,Seyhan,Turkey
V100004462,,,,,,0.99,,Sugla,Turkey
V100004463,,,,,,0.47,,Taskisigi,Turkey
V100004464,,,,,,1.15,,Tortum,Turkey
V100004465,,,,,,0.25,,Uluabat,Turkey
V100004466,,,,,,1.75,,Yenicaga,Turkey
V100004467,,,,,,2.2,,Bassenthwaite,UK
V100004468,,,,,,1.5,,Blelham,UK
V100004469,,,,,,3.6,,Derwent,UK
V100004470,,,,,,2.8,,Erne,UK
V100004471,,,,,,2.75,,Grasmere,UK
V100004472,,,,,,2.8,,Neagh,UK
V100004473,,,,,,2.5,,Windermere North Basin,UK
V100004474,,,,,,2.75,,Windermere South Basin,UK
V100004475,,km2,2.254,6.4,22.6,7.4,,ME.LittleOssipeeLake.5024,USA
V100004476,,km2,1.89,4.9,8.2,5.7,,ME.McGrathPond.5348,USA
V100004477,,km2,0.093,3.4,6.1,2.9,,ME.ToothakerPond.2336,USA
V100004478,,km2,1.445,6.1,11.6,6.3,,ME.UpperRangePond.3688,USA
V100004479,,km2,1.518,7.6,14.9,6.7,,ME.WorthleyPond.3594,USA
V100004480,,km2,5.726,6.4,14.9,3.6,,ME.AnbessacookLake.9961,USA
V100004481,,km2,9.215,11,36,7.3,,ME.AuburnLake.3748,USA
V100004482,,km2,1.768,3.7,8.5,5.4,,ME.Bear&LittleBearPds.3624,USA
V100004483,,km2,1.012,9.4,21.9,5.4,,ME.BearPond.3420,USA
V100004484,,km2,0.708,4.3,7.6,4.5,,ME.BerryPond.3828,USA
V100004485,,km2,0.902,7.3,17.4,5.9,,ME.CarltonPond.5310,USA
V100004486,,km2,13.059,7.3,22.9,9.1,,ME.CathanceLake.9661,USA
V100004487,,km2,1.433,7.3,10.1,3.6,,ME.ChickawaukiePond.4822,USA
V100004488,,km2,2.728,4.3,6.7,3.6,,ME.Clary(Pleasant)Lake.5382,USA
V100004489,,km2,22.322,11.3,30.5,4,,ME.CobbosseeconteeLake.5236,USA
V100004490,,km2,1.594,6.7,8.5,5.5,,ME.CochnewagonPond.3814,USA
V100004491,,km2,1.805,10.1,19.8,5.6,,ME.Crystal(Anonymous)Lake.3452,USA
V100004492,,km2,18.964,9.1,34.7,5.1,,ME.DamariscottaLake.5400,USA
V100004493,,km2,0.457,4,7.6,5,,ME.DexterPond.3830,USA
V100004494,,km2,1.287,4.9,7,2.6,,ME.DuckpuddlePond.5702,USA
V100004495,,km2,6.948,5.5,8.2,3.9,,ME.EastPond.5349,USA
V100004496,,km2,6.24,18.9,54.9,9.3,,ME.EmbdenPond.78,USA
V100004497,,km2,34.532,6.4,21,6.2,,ME.GreatPond.5274,USA
V100004498,,km2,12.675,13.4,51.8,7.4,,ME.GreenLake.4294,USA
V100004499,,km2,0.664,2.4,7,3.1,,ME.HaleyPond.3534,USA
V100004500,,km2,3.08,5.2,18,7.2,,ME.HancockPond.3132,USA
V100004501,,km2,5.399,5.5,15.2,6.7,,ME.HighlandLake.3454,USA
V100004502,,km2,0.773,4.6,12.8,6.1,,ME.KeysPond.3232,USA
V100004503,,km2,10.785,10.4,47.2,6.2,,ME.KezarLake.97,USA
V100004504,,km2,0.368,5.2,10.1,3.2,,ME.LittleCobbosseecontee.8065,USA
V100004505,,km2,0.405,5.2,9.4,5.2,,ME.LittlePennesseewassee.367,USA
V100004506,,km2,8.13,4.9,15.8,5.5,,ME.LittleSebagoLake.3714,USA
V100004507,,km2,21.428,7,18,6.1,,ME.LongLake.5780,USA
V100004508,,km2,10.348,10.7,32.3,6.3,,ME.LongPond.5272,USA
V100004509,,km2,0.902,9.4,32.3,6.8,,ME.LowerrrowsPond.103,USA
V100004510,,km2,6.35,4.9,11.6,3.4,,ME.MadawaskaLake.1802,USA
V100004511,,km2,7.462,9.1,39,5.4,,ME.MaracookLake.5312,USA
V100004512,,km2,14.937,10.1,34.4,5.4,,ME.MessalonskeeLake.5280,USA
V100004513,,km2,15.605,5.5,15.2,4.8,,ME.MoosePond.2590,USA
V100004514,,km2,6.868,6.7,21.3,6.4,,ME.MoosePond.3134,USA
V100004515,,km2,3.974,5.2,29.9,6.5,,ME.MousamLake.3838,USA
V100004516,,km2,10.243,4,6.1,4,,ME.NorthLake(LittlePond).5344,USA
V100004517,,km2,1.105,1.8,3,2.9,,ME.NorthPond.3500,USA
V100004518,,km2,2.995,9.8,19.5,7.3,,ME.PeabodyPond.3374,USA
V100004519,,km2,6.22,6.1,18.6,4.6,,ME.PemaquidPond.5704,USA
V100004520,,km2,3.994,5.5,14.6,5.8,,ME.PennesseewasseeLake.3434,USA
V100004521,,km2,5.39,8.8,18.9,8.5,,ME.PleasantLake.3446,USA
V100004522,,km2,0.773,9.1,20.7,5.8,,ME.PleasantPond.3822,USA
V100004523,,km2,7.984,4.3,5.8,2.1,,ME.SabattusPond.3796,USA
V100004524,,km2,2.813,7,17.4,5,,ME.SalmonPond(EllisPond).5352,USA
V100004525,,km2,1.129,9.4,25,6.6,,ME.SandPond(TacomaLakes).5238,USA
V100004526,,km2,0.55,6.7,17.1,7.3,,ME.SandPond.3432,USA
V100004527,,km2,18.361,6.1,15.2,2.2,,ME.SebasticookLake.2264,USA
V100004528,,km2,3.549,6.1,13.4,6.4,,ME.SquarePond.3916,USA
V100004529,,km2,4.209,7.3,19.8,8.5,,ME.StGeorgeLake.9971,USA
V100004530,,km2,5.617,10.4,26.5,7.1,,ME.SwanLake(GoosePond).5492,USA
V100004531,,km2,2.643,5.2,13.4,4.7,,ME.TaylorPond.3750,USA
V100004532,,km2,17.883,10.7,36.9,8.8,,ME.ThompsonLake(TheHeath).3444,USA
V100004533,,km2,4.751,5.2,11.3,2.9,,ME.ThreemilePond.5416,USA
V100004534,,km2,2.728,6.1,14.9,4.1,,ME.TogusPond.9931,USA
V100004535,,km2,2.748,4.6,13.7,5.9,,ME.Torsey(Greeley)Lake.5307,USA
V100004536,,km2,1.275,10.1,17.4,10.1,,ME.TrickyPond.3382,USA
V100004537,,km2,2.974,3.4,10.7,4.6,,ME.TrippPond.3758,USA
V100004538,,km2,10.396,6.7,12.5,2.1,,ME.UnityPond(WinnecookLake).5172,USA
V100004539,,km2,3.225,3,7.9,3.1,,ME.UpperPleasant(Mud)Pond.5254,USA
V100004540,,km2,8.879,7.3,12.8,5,,ME.Webb(Weld)Lake.3672,USA
V100004541,,km2,4.99,5.5,12.5,2.8,,ME.WebberPond.5408,USA
V100004542,,km2,2.38,7,12.8,4.9,,ME.WilsonPond.3832,USA
V100004543,,km2,1.87,4.6,8.8,4.8,,ME.WoodsPond.3456,USA
V100004544,,km2,0.134,4.8,11.6,3,,NY.ADK.EastLake,USA
V100004545,,km2,0.623,11.6,30.8,9,,NY.ADK.FirstBisbyLake,USA
V100004546,,km2,3.31,15.3,57.9,16.5,,NY.ADK.HonnedagaLake,USA
V100004547,,km2,2.715,15,39.3,7.3,,NY.ADK.LittleMooseLake,USA
V100004548,,km2,0.174,4.1,7,4.7,,NY.ADK.PantherLake,USA
V100004549,,km2,110,21.3,60,8.9,,NY.LakeGeorge,USA
V100004550,,km2,207,6.8,16.8,2.9,,NY.Oneida,USA
V100004551,,km2,23.07,,16,2,,PA.Wallenpaupack,USA
V100004552,,km2,58.08,14.8,51,3.2,,ON.Opeongo,Canada
V100004553,,km2,0.174,6.1,15.5,7.2,,ME.AdamsPond.3396,USA
V100004554,,km2,0.316,3.7,6.7,4.2,,ME.AdamsPond.5366,USA
V100004555,,km2,16.268,4.6,11.6,4.2,,ME.AndroscogginLake.3836,USA
V100004556,,km2,0.279,3.4,10.7,5.1,,ME.BeaverPond.5582,USA
V100004557,,km2,5.755,13.4,31.7,8.9,,ME.BeechHillPond.4352,USA
V100004558,,km2,1.546,11.9,18.6,5,,ME.BiscayPond.5710,USA
V100004559,,km2,11.906,11.9,37.8,8.4,,ME.BranchLake.4328,USA
V100004560,,km2,1.117,9.8,19.2,4.8,,ME.BryantPond(LakeChristopher).3464,USA
V100004561,,km2,0.129,,11.9,9.5,,ME.Bubble,USA
V100004562,,km2,15.941,8.5,25.9,3.5,,ME.ChiLake.5448,USA
V100004563,,km2,0.146,3.4,11,4.8,,ME.ColdRainPond.3376,USA
V100004564,,km2,14.646,12.2,31.7,8.8,,ME.ColdStreamPond.2146,USA
V100004565,,km2,2.845,5.2,16.5,6.4,,ME.Crescent(Rattleske)Lake.3696,USA
V100004566,,km2,9.996,6.1,14,2.7,,ME.CrossLake.1674,USA
V100004567,,km2,0.194,4.9,11.9,4,,ME.Crystal(Beals)Pond.3626,USA
V100004568,,km2,1.768,,33.6,10.8,,ME.Eagle,USA
V100004569,,km2,4.488,6.4,35.7,6.5,,ME.EchoLake(CrotchedPond).5814,USA
V100004570,,km2,0.955,8.5,20.1,8.1,,ME.EchoLake.4624,USA
V100004571,,km2,1.631,8.2,24.4,4.5,,ME.FlyingPond.5182,USA
V100004572,,km2,0.429,,5.2,4.6,,ME.HealdPond.3222,USA
V100004573,,km2,2.59,5.8,20.4,5.1,,ME.HighlandLake.3734,USA
V100004574,,km2,0.563,6.7,17.7,6.2,,ME.HornePond.3408,USA
V100004575,,km2,0.603,5.2,8.5,6.9,,ME.Ingalls(Foster's)Pond.3188,USA
V100004576,,km2,0.465,4.9,14.6,5.7,,ME.IslandPond.3448,USA
V100004577,,km2,0.757,,45.7,12.7,,ME.Jordan,USA
V100004578,,km2,7.139,20.7,35.4,5.4,,ME.KennebagoLake.2374,USA
V100004579,,km2,1.862,7.6,12.8,5.6,,ME.KeokaLake.3416,USA
V100004580,,km2,2.42,8.8,16.5,4.5,,ME.LakeAsagunticook.3604,USA
V100004581,,km2,0.453,6.7,17.1,3.8,,"ME.LittleWilson(French,Ramsdell)Pond.3784",USA
V100004582,,km2,1.801,6.7,12.8,5.7,,ME.Long(McWain)Pond.3418,USA
V100004583,,km2,0.178,2.4,5.8,5.3,,ME.LongPond.3084,USA
V100004584,,km2,3.8,11.3,34.4,8.8,,ME.LongPond.4622,USA
V100004585,,km2,1.534,4.6,9.8,1.7,,ME.LovejoyPond.5176,USA
V100004586,,km2,4.63,5.5,14.9,5.3,,ME.Meduxnekeag(Drews)Lake.1736,USA
V100004587,,km2,5.374,7,19.5,5.8,,ME.MegunticookLake.4852,USA
V100004588,,km2,1.546,8.8,20.1,6.2,,ME.MiddleRangePond.3762,USA
V100004589,,km2,66.203,18.3,40.2,5.4,,ME.Mooselookmeguntic(Cupsuptic)Lake.3302,USA
V100004590,,km2,0.789,6.7,13.1,7.2,,ME.MoosePond.3424,USA
V100004591,,km2,2.825,6.1,10.4,9.1,,ME.MountainyPond.4292,USA
V100004592,,km2,1.882,9.1,19.2,3.9,,ME.NequassettLake.5222,USA
V100004593,,km2,0.364,3,6.4,3.5,,ME.OtterPond.3458,USA
V100004594,,km2,5.734,7.9,20.7,6.9,,ME.PantherPond.3694,USA
V100004595,,km2,0.283,2.1,4.6,3.5,,ME.PapoosePond.3414,USA
V100004596,,km2,6.167,9.4,23.2,7.2,,ME.ParkerPond.5186,USA
V100004597,,km2,0.635,1.8,3.7,2.2,,ME.QuimbyPond.3526,USA
V100004598,,km2,25.503,18.3,45.4,6.8,,ME.Rangeley(Oquossoc)Lake.3300,USA
V100004599,,km2,1.392,4.3,12.8,6.1,,ME.RaymondPond.3690,USA
V100004600,,km2,1.384,7.3,20.7,6.5,,ME.SabbathdayLake.3700,USA
V100004601,,km2,1.36,2.7,4.3,3.4,,ME.SaddlebackLake.3536,USA
V100004602,,km2,1.004,3.7,13.4,6.2,,ME.Sand(Walden)Pond.3130,USA
V100004603,,km2,1.032,5.5,13.4,6.7,,ME.SealCovePond.4630,USA
V100004604,,km2,0.186,2.7,3.4,1.6,,ME.SewallPond.9943,USA
V100004605,,km2,1.004,8.2,14.3,5.1,,ME.StearnsPond.3234,USA
V100004606,,km2,2.157,6.7,19.5,6.3,,ME.ThomasPond.3392,USA
V100004607,,km2,2.804,9.1,14.3,7.4,,ME.WalkerPond.4640,USA
V100004608,,km2,2.286,4.9,11,6.7,,ME.WashingtonPond.4894,USA
V100004609,,km2,5.682,4.3,6.7,5.8,,ME.WesserunsettLake.70,USA
V100004610,,km2,1.246,5.2,13.4,5.8,,ME.WilsonLake.3920,USA
V100004611,,km2,0.576,3.7,9.7,6,,NH.ARMINGTONLAKE.ARMPIED,USA
V100004612,,km2,1.212,1.8,7,3.2,,NH.ASHUELOTPOND.ASHWASD,USA
V100004613,,km2,0.921,4.4,9.1,4.9,,NH.AYERSPOND.AYEBARD,USA
V100004614,,km2,1.193,2.1,4.6,2.7,,NH.BAXTERLAKE.BAXFARD,USA
V100004615,,km2,0.641,5.4,13.1,5.5,,NH.BLAISDELLLAKE.BLASUTD,USA
V100004616,,km2,1.877,8.3,22.3,4.6,,NH.BROADBAY.BROOSSD,USA
V100004617,,km2,1.226,3.4,6.7,4.6,,NH.CAANSTREETLAKE.CANCAND,USA
V100004618,,km2,0.344,3.9,8.5,3.1,,NH.CENTERPOND.CENSTDD,USA
V100004619,,km2,0.085,2,3.6,3.2,,NH.CHALKPOND.CHANBYD,USA
V100004620,,km2,0.158,1.9,3.4,2.8,,NH.CHASEPOND.CHAWLMD,USA
V100004621,,km2,0.185,,18.2,4.6,,NH.CLOUGHPOND.CLOLOUD,USA
V100004622,,km2,1.395,5.2,19.2,3.9,,NH.COBBETTSPOND.COBWINSD,USA
V100004623,,km2,1.784,5,16.2,4.8,,NH.CRYSTALLAKE.CRYGLMD,USA
V100004624,,km2,1.276,3.5,11.3,5.9,,NH.DEERINGRESERVOIR.DEEDRGD,USA
V100004625,,km2,0.113,1.9,3,2.5,,NH.DUTCHMANPOND.DUTSPRD,USA
V100004626,,km2,1.356,3,9.2,3.2,,NH.EASTMANPOND.EASGTMD,USA
V100004627,,km2,0.776,3,6.4,3.8,,NH.FORESTLAKE.FORDALD,USA
V100004628,,km2,0.352,4.7,9.8,3.3,,NH.FORESTLAKE.FORWCHD,USA
V100004629,,km2,0.211,1.9,3,1.8,,NH.GOVERNORSLAKE.GOVRAYD,USA
V100004630,,km2,0.922,9.8,28.9,8.7,,NH.GRANITELAKE.GRASTDD,USA
V100004631,,km2,1.024,4.4,8.2,3.8,,NH.HALFMOONLAKE.HALALTD,USA
V100004632,,km2,0.486,4.7,12.5,4,,NH.HARRISVILLEPOND.HARHARD,USA
V100004633,,km2,0.854,5,13.4,4.4,,NH.HIGHLANDLAKE.HIGANDD,USA
V100004634,,km2,2.881,2.4,9.1,2.7,,NH.HIGHLANDLAKE.HIGSTDND,USA
V100004635,,km2,0.557,5.5,12.8,3.4,,NH.HILLSPOND.HILALTD,USA
V100004636,,km2,0.15,5.8,11,5.5,,NH.HubbardBrook.Mirror,USA
V100004637,,km2,2.015,4.5,24.3,4,,NH.ISLANDPOND.ISLDERD,USA
V100004638,,km2,0.639,2.4,4.5,3,,NH.ISLANDPOND.ISLSTDVLAPD,USA
V100004639,,km2,0.735,2.7,8.2,2.8,,NH.KEZARLAKE.KEZSUTD,USA
V100004640,,km2,0.4,4.1,6.7,5.1,,NH.KOLELEMOOKLAKE.KOLSPRD,USA
V100004641,,km2,17.257,15.2,53,7.8,,NH.LAKEWINNISQUAM.WINPLACD,USA
V100004642,,km2,0.625,6.6,14.6,5.4,,NH.LAKEWINO.WINNWHD,USA
