uniqueID,StudyID,Year,Month,Lat,Lon,StudyLakeName,LakeCountry,Hydrolakes,GoogleName,UniqueLakeName,DataType
V100015490,127,2014,10,36.408,127.51,DC,South Korea,H0014822,NA,Lake4164,surveyed
V100015492,127,2015,3,36.408,127.51,DC,South Korea,H0014822,NA,Lake4164,surveyed
V100015497,127,2015,9,36.408,127.51,DC,South Korea,H0014822,NA,Lake4164,surveyed
V100015498,127,2015,9,37.556,128.058,HS,South Korea,H0173767,NA,Lake5669,surveyed
V100015488,127,2014,7,36.24,126.66,BR,South Korea,H0174176,NA,Lake5678,surveyed
V100015487,127,2014,7,35.666,126.568,BA,South Korea,H0174367,NA,Lake5679,surveyed
V100015489,127,2014,7,35.471,129.271,HY,South Korea,H0174440,NA,Lake5680,surveyed
V100015493,127,2015,7,37.321,126.889,BW,South Korea,H1369581,NA,Lake8394,surveyed
V100015494,127,2015,8,35.001,127.587,BU,South Korea,H1372048,NA,Lake8395,surveyed
V100015483,127,2013,10,35.587,127.111,OJ,South Korea,OJ_+35.587+127.111,OJ_+35.587+127.111,Lake8546,surveyed
V100015485,127,2014,2,35.587,127.111,OJ,South Korea,OJ_+35.587+127.111,OJ_+35.587+127.111,Lake8546,surveyed
V100015482,133,2014,,31.032433,109.597478,Three Gorges Reservoir,Chi,H0001453,NA,Lake3879,surveyed
V100015481,140,,,53.7990735,12.8499118,Lake Kummerow,Germany,H0013431,NA,Lake4115,surveyed
V100015478,146,,,40.614,41.633,Tortum Lake,Turkey,H0172649,NA,Lake5654,surveyed
V100015479,146,,,40.63430837,41.63938491,Tortum Lake,Turkey,H0172649,NA,Lake5654,surveyed
V100015480,146,,,40.64509912,41.64357002,Tortum Lake,Turkey,H0172649,NA,Lake5654,surveyed
V100015477,147,,,40.7810959,32.0228157,Lake Yeni?ù®aga,Turkey,H0172601,NA,Lake5653,surveyed
V100015474,148,,,-25.4101543,27.58835636,Roodekoppies Dam Reservoir,South Africa,H0016336,NA,Lake4182,surveyed
V100015472,148,,,-25.43259755,29.31058309,Loskop Dam Reservoir,South Africa,H0016337,NA,Lake4183,surveyed
V100015471,148,,,-25.7366067,27.86112708,Hartbeespoort Dam Reservoir,South Africa,H0016342,NA,Lake4184,surveyed
V100015476,148,,,-25.23538001,28.51010664,Rust De Winter Dam Reservoir,South Africa,H0183148,NA,Lake5698,surveyed
V100015475,148,,,-25.62604186,28.37304995,Roodeplaat Reservoir,South Africa,H0183204,NA,Lake5699,surveyed
V100015473,148,,,-25.8666667,28.26666667,Rietvlei Dam Reservoir,South Africa,H0183230,NA,Lake5700,surveyed
V100015470,148,,,-25.89122884,28.71715933,Bronkhorstspruit Dam Reservoir,South Africa,H0183233,NA,Lake5701,surveyed
V100015469,149,2013,,39.7633395,32.7943436,Lake Mogan,Turkey,H0172906,NA,Lake5658,surveyed
V100015468,155,2015,8,57.1644384,37.6499535,Uglich Reservoir,Russia,NA,NA,Lake1361,surveyed
V100015467,155,2015,8,58.4466867,38.4187821,Rybinsk Reservoir,Russia,H0000107,NA,Lake3688,surveyed
V100015466,155,2015,8,56.7576276,37.0703973,Ivankovo Reservoir,Russia,H0001171,NA,Lake3820,surveyed
V100015461,156,2012,8,40.564653,-121.2913991,Butte Lake,USA,H1055462,NA,Lake7934,surveyed
V100015462,156,2013,8,40.564653,-121.2913991,Butte Lake,USA,H1055462,NA,Lake7934,surveyed
V100015463,156,2014,8,40.564653,-121.2913991,Butte Lake,USA,H1055462,NA,Lake7934,surveyed
V100015464,156,2014,5,40.564653,-121.2913991,Butte Lake,USA,H1055462,NA,Lake7934,surveyed
V100015465,156,2014,9,40.564653,-121.2913991,Butte Lake,USA,H1055462,NA,Lake7934,surveyed
V100015460,165,,,45.5370302,-72.0367537,Lake Tomcod,Canada,H1036925,NA,Lake6601,surveyed
V100015456,176,2000,7,52.4170836,17.0684958,Swarzdzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015457,176,2001,7,52.4170836,17.0684958,Swarzdzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015458,176,2002,7,52.4170836,17.0684958,Swarzdzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015459,176,2003,7,52.4170836,17.0684958,Swarzdzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015718,176,2012,1,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015719,176,2012,2,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015720,176,2012,3,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015721,176,2012,4,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015722,176,2012,5,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015723,176,2012,6,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015724,176,2012,7,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015725,176,2012,8,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015726,176,2012,9,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015727,176,2012,10,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015728,176,2012,11,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015729,176,2012,12,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015730,176,2013,1,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015731,176,2013,2,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015732,176,2013,3,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015733,176,2013,4,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015734,176,2013,5,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015735,176,2013,6,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015736,176,2013,7,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015737,176,2013,8,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015738,176,2013,9,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015739,176,2013,10,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015740,176,2013,11,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015741,176,2013,12,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015742,176,2014,1,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015743,176,2014,2,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015744,176,2014,3,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015745,176,2014,4,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015746,176,2014,5,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015747,176,2014,6,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015748,176,2014,7,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015749,176,2014,8,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015750,176,2014,9,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015751,176,2014,10,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015752,176,2014,11,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015753,176,2014,12,52.4170836,17.0684958,Swarzedzkie Lake,Poland,H1329092,NA,Lake8316,surveyed
V100015455,181,2013,8,53.5587003,108.1649965,#N/A,#N/A,H0000011,NA,Lake3632,surveyed
V100015424,183,,,-2.866944444,-79.29972222,Angas,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015425,183,,,-2.839166667,-79.30472222,Atugyacu Grande,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015426,183,,,-2.807777778,-79.21333333,Burin Grande,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015427,183,,,-2.819166667,-79.2575,Canutillos Grande,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015428,183,,,-2.825833333,-79.25555556,Chica Canutillos,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015429,183,,,-2.931388889,-79.24611111,Chusalongo,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015430,183,,,-2.793333333,-79.20194444,Cucheros,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015431,183,,,-2.863888889,-79.29805556,Dublay Cocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015432,183,,,-2.852777778,-79.3425,EC Canoas,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015433,183,,,-2.911666667,-79.25527778,EC Izhcayrrumi,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015434,183,,,-2.869166667,-79.23444444,Hunchi,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015435,183,,,-2.779166667,-79.23111111,Illincocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015436,183,,,-2.8575,-79.22916667,Lagartococha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015437,183,,,-2.793333333,-79.245,Larga,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015438,183,,,-2.842777778,-79.14666667,Llaviucu,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015439,183,,,-2.801666667,-79.26722222,Luspa,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015440,183,,,-2.780555556,-79.22,Marmolcocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015441,183,,,-2.894166667,-79.29138889,pal?ù® Via,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015442,183,,,-2.771388889,-79.23388889,Pallcacocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015443,183,,,-2.781944444,-79.20888889,Patoquinuas,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015444,183,,,-2.753888889,-79.23194444,Pi?ù®ancocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015445,183,,,-2.765555556,-79.23111111,Ri?ù®oncocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015446,183,,,-2.829166667,-79.28944444,Sunincocha Grande,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015447,183,,,-2.818888889,-79.29777778,Sunincocha Peque?ù®a,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015448,183,,,-2.77,-79.19916667,Taquiurco,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015449,183,,,-2.886666667,-79.29305556,Tinguercocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015450,183,,,-2.799166667,-79.25111111,Togllacocha,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015451,183,,,-2.779166667,-79.22472222,Toreadora,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015452,183,,,-2.879166667,-79.26611111,Ventas,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015453,183,,,-2.859444444,-79.21583333,Verdes,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015454,183,,,-2.833055556,-79.34444444,Yantahuayco,Ecuador,NA,G_WRONG COORDINATE+11.579-085.355,Lake2428,surveyed
V100015414,195,2007,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015415,195,2008,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015416,195,2009,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015417,195,2010,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015418,195,2011,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015419,195,2012,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015420,195,2013,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015421,195,2014,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015422,195,2015,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015423,195,2016,,-27.7333333,-48.51666667,Peri Lake,Brazil,NA,NA,Lake1360,surveyed
V100015413,199,1997,,39.7633395,32.7943436,Lake Mogan,Turkey,H0172906,NA,Lake5658,surveyed
V100015412,205,,,31.18087431,108.4634846,Lake Hanfeng  (Three Gorges Reservoir),Chi,NA,G+28.888+112.584,Lake2503,surveyed
V100015411,205,,,31.09447786,108.6766537,Lake Gaoyang (Three Gorges Reservoir),Chi,H0001453,NA,Lake3879,surveyed
V100015407,212,2009,,29.1253133,116.2777073,Poyang Lake,Chi,H0000151,NA,Lake3714,surveyed
V100015408,212,2010,,29.1253133,116.2777073,Poyang Lake,Chi,H0000151,NA,Lake3714,surveyed
V100015409,212,2011,,29.1253133,116.2777073,Poyang Lake,Chi,H0000151,NA,Lake3714,surveyed
V100015410,212,2012,,29.1253133,116.2777073,Poyang Lake,Chi,H0000151,NA,Lake3714,surveyed
V100015406,218,2014,,28.5324253,76.5517132,Bhindawas Lake,India,H1381295,NA,Lake8399,surveyed
V100015403,223,2000,,43.4501005,-87.2220187,0,USA,H0000006,NA,Lake3629,surveyed
V100015404,223,2005,,43.4501005,-87.2220187,0,USA,H0000006,NA,Lake3629,surveyed
V100015405,223,2010,,43.4501005,-87.2220187,0,USA,H0000006,NA,Lake3629,surveyed
V100015402,225,,,40.3036404,9.5374502,0,Italy,H1366556,NA,Lake8390,surveyed
V100015401,226,,,36.5609686,-88.0411993,Kentucky Lake (Reservoir),USA,H0000801,NA,Lake3787,surveyed
V100015393,227,2013,4,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015394,227,2013,8,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015395,227,2013,7,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015396,227,2013,6,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015397,227,2013,8,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015398,227,2013,5,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015399,227,2013,10,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015400,227,2013,9,43.44061739,-76.64396489,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015392,228,2013,7,43.21894159,-79.25385637,Lake Ontario,Canada,H0000007,NA,Lake1379,surveyed
V100015387,229,2011,,11.93800515,-85.90056075,Lake Nicaragua,Nicaragua,H0000072,NA,Lake3669,surveyed
V100015388,229,2012,,11.93800515,-85.90056075,Lake Nicaragua,Nicaragua,H0000072,NA,Lake3669,surveyed
V100015389,229,2014,,11.93800515,-85.90056075,Lake Nicaragua,Nicaragua,H0000072,NA,Lake3669,surveyed
V100015390,229,2015,,11.93800515,-85.90056075,Lake Nicaragua,Nicaragua,H0000072,NA,Lake3669,surveyed
V100015391,229,2016,,11.93800515,-85.90056075,Lake Nicaragua,Nicaragua,H0000072,NA,Lake3669,surveyed
V100015386,235,2015,,29.1253133,116.2777073,Lake Poyang,Chi,H0000151,NA,Lake3714,surveyed
V100015385,239,,2,30.4118638,-91.165297,Louisia,USA,H0113872,NA,Lake5537,surveyed
V100015381,240,,,49.5522222,21.08777778,Klimk?ù®wka Reservoir,Poland,NA,G+49.542+021.100,Lake3543,surveyed
V100015383,240,,,50.0336111,22.00472222,Rzesz?ù®w Reservoir,Poland,NA,G+50.008+021.998,Lake3546,surveyed
V100015380,240,,,50.79864882,23.03471633,Nielisz Reservoir,Poland,H0166387,NA,Lake5613,surveyed
V100015379,240,,,50.66085287,21.04053834,Cha?cza Reservoir,Poland,H0166513,NA,Lake5614,surveyed
V100015382,240,,,50.33738868,21.93770427,Maziarnia Reservoir,Poland,H0166735,NA,Lake5615,surveyed
V100015384,240,,,49.5527778,21.93222222,Besko Reservoir,Poland,H1340609,NA,Lake8335,surveyed
V100015378,241,,8,29.5530941,118.9353968,Lake Qiandaohu,Chi,H0001467,NA,Lake3882,surveyed
V100015376,254,2004,7,43.2852971,-79.8520363,Hamilton Harbour,Canada,Hamilton Harbour_+43.285-079.852,Hamilton Harbour_+43.285-079.852,Lake8404,surveyed
V100015377,254,2006,7,43.2852971,-79.8520363,Hamilton Harbour,Canada,Hamilton Harbour_+43.285-079.852,Hamilton Harbour_+43.285-079.852,Lake8404,surveyed
V100015375,255,2013,,51.45519144,19.95272202,Sulejow Reservoir,Poland,H0013684,NA,Lake4127,surveyed
V100015755,265,,,-22.55463571,-48.42391808,Barra Bonita Reservoir,Brazil,NA,Barra Bonita Reservoir_-22.555-048.424,Lake1562,surveyed
V100015754,265,,,-23.62269403,-47.35671632,Itupararanga Reservoir,Brazil,H0010361,NA,Lake4099,surveyed
V100015756,266,1983,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015757,266,2013,4,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015758,266,1984,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015759,266,2012,6,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015760,266,1985,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015761,266,1997,7,35.5201372,-76.1088001,#N/A,#N/A,H0000812,NA,Lake3788,surveyed
V100015762,266,1997,6,35.5201372,-76.1088001,#N/A,#N/A,H0000812,NA,Lake3788,surveyed
V100015763,266,1992,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015764,266,1981,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015765,266,1997,8,35.5201372,-76.1088001,#N/A,#N/A,H0000812,NA,Lake3788,surveyed
V100015766,266,2002,6,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015767,266,2002,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015768,266,2002,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015769,266,2012,9,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015770,266,2012,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015771,266,2012,5,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015772,266,2013,6,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015773,266,2013,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015774,266,2013,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015775,266,2013,10,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015776,266,2013,12,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015777,266,2014,2,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015778,266,2014,4,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015779,266,2014,5,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015780,266,2014,6,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015781,266,2014,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015782,266,2014,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015783,266,2014,9,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015784,266,2014,10,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015785,266,2015,4,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015786,266,2015,5,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015787,266,2015,6,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015788,266,2015,7,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015789,266,2015,8,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015790,266,2015,9,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015791,266,2015,10,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015792,266,2015,11,35.5201372,-76.1088001,Lake Mattamuskeet,USA,H0000812,NA,Lake3788,surveyed
V100015793,279,2009,,31.1166667,120.9666667,Dianshan Lake,China,H0015239,NA,Lake4166,surveyed
V100015794,290,1970,,42.0668852,-81.3399414,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100015795,290,1989,,42.0668852,-81.3399414,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100015796,290,1993,,42.0668852,-81.3399414,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100015797,290,2002,,42.0668852,-81.3399414,Lake Erie,Canada,H0000009,NA,Lake1314,surveyed
V100015798,292,2008,,43.0469833,-87.87956667,Lake Michigan,USA,H0000006,NA,Lake3629,surveyed
V100015799,292,2008,,43.1945,-87.6708,Lake Michigan,USA,H0000006,NA,Lake3629,surveyed
V100015806,306,2005,,43.1150863,-76.4736602,Cross Lake,USA,NA,NA,Lake1373,surveyed
V100015811,306,2005,,44.9129047,-85.3017586,Torch Lake,USA,NA,NA,Lake1374,surveyed
V100015808,306,2012,,43.4501005,-87.2220187,Lake Michigan,USA,H0000006,NA,Lake3629,surveyed
V100015809,306,2007,,43.6333482,-77.8270669,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015810,306,2008,,43.6333482,-77.8270669,Lake Ontario,USA,H0000007,NA,Lake1379,surveyed
V100015801,306,2004,,42.6918497,-76.920192,Seneca Lake,USA,H0000773,NA,Lake3780,surveyed
V100015813,306,2011,,43.83023452,-88.96286831,Green Lake,USA,H0009039,NA,Lake4037,surveyed
V100015807,306,2010,,43.0902975,-76.21025,Onondaga Lake,USA,H0009084,NA,Lake4044,surveyed
V100015802,306,2004,,42.8832517,-76.5314817,Owasco Lake,USA,H0009096,NA,Lake4049,surveyed
V100015803,306,2005,,42.8832517,-76.5314817,Owasco Lake,USA,H0009096,NA,Lake4049,surveyed
V100015800,306,2004,,42.7853077,-77.7137306,Conesus Lake,USA,H0009099,NA,Lake4051,surveyed
V100015812,306,2011,,45.543564,-88.9062696,Metonga Lake,USA,H0108807,NA,Lake4794,surveyed
V100015804,306,2004,,42.8765475,-76.2971463,Otisco Lake,USA,H0111157,NA,Lake5264,surveyed
V100015805,306,2005,,42.8765475,-76.2971463,Otisco Lake,USA,H0111157,NA,Lake5264,surveyed
V100015374,318,2017,,29.19,112.57,Dongting,Chi,NA,G+29.209+112.513,Lake2508,surveyed
V100015330,320,2017,,47.63222,13.86833,Grundlsee,Austria,NA,NA,Lake1352,surveyed
V100015340,320,2017,,47.75361,13.83861,Offensee,Austria,NA,NA,Lake1353,surveyed
V100015348,320,2017,,47.66611,11.88667,*Spitzingsee,Germany,NA,NA,Lake1354,surveyed
V100015357,320,2017,,47.169,7.668,Burgaschisee,Switzerland,NA,NA,Lake1355,surveyed
V100015364,320,2017,,46.932,7.085,Murtensee,Switzerland,NA,NA,Lake1356,surveyed
V100015367,320,2017,,47.194,8.353,Rumensee,Switzerland,NA,NA,Lake1357,surveyed
V100015370,320,2017,,46.713,7.673,Turlersee,Switzerland,NA,NA,Lake1358,surveyed
V100015372,320,2017,,47.161,8.483,Z?ù®richsee,Switzerland,NA,NA,Lake1359,surveyed
V100015349,320,2017,,47.98611,12.4425,Klostersee,Germany,NA,G_Gries-See+47.986+012.443,Lake1774,surveyed
V100015362,320,2017,,46.808,9.257,Lag Grond,Switzerland,NA,G+46.800+009.253,Lake3443,surveyed
V100015358,320,2017,,46.82,9.296,Caumasee,Switzerland,NA,G+46.820+009.296,Lake3444,surveyed
V100015366,320,2017,,47.041,8.185,Rotsee,Switzerland,NA,G+47.079+008.237,Lake3461,surveyed
V100015361,320,2017,,47.198,7.662,Inkwielersee,Switzerland,NA,G+47.199+007.664,Lake3466,surveyed
V100015334,320,2017,,47.53333,12.21667,Hintersteinersee,Austria,NA,G+47.533+012.217,Lake3478,surveyed
V100015343,320,2017,,47.59917,14.03194,Steierersee,Austria,NA,G+47.599+014.032,Lake3484,surveyed
V100015329,320,2017,,47.68778,14.29361,Gleinkersee,Austria,NA,G+47.688+014.295,Lake3494,surveyed
V100015328,320,2017,,47.78583,15.27194,Erlaufsee,Austria,NA,G+47.783+015.267,Lake3501,surveyed
V100015335,320,2017,,47.80806,15.36639,Hubertussee,Austria,NA,G+47.808+015.366,Lake3502,surveyed
V100015347,320,2017,,47.96667,13.1225,Wallersee,Austria,NA,G+47.965+013.127,Lake3511,surveyed
V100015365,320,2017,,46.906,6.859,Neuenburgersee,Switzerland,H0001249,NA,Lake3841,surveyed
V100015339,320,2017,,47.82333,13.37472,Mondsee,Austria,H0013976,NA,Lake4135,surveyed
